id;puntos_historicos;puntos;fecha_afiliacion;uni;genero;nacimiento;hora_afiliacion;dia_afiliacion;puntos_gastados;shares_totales;categoria_dominante;recruitments;concursos_participados;premios_canjeados;tickets_canjeados;difference_last_and_first_share;stdv_share_difference;difference_last_raffle_first_share
847;2473;2323;2013-11-05 10:57:48;NA;F;NA;7;1;150;17;CINE;0;1;0;1;106;18.604;91
848;0;0;2013-11-05 13:44:20;NA;M;NA;10;1;0;0;NA;0;0;0;NA;-1;-1;-1
849;1554;1554;2013-11-05 13:50:52;NA;M;NA;10;1;0;10;M;0;0;0;NA;29;9.1138;-1
850;0;0;2013-11-05 14:18:43;NA;NA;NA;11;1;0;1;MISC;0;0;0;NA;0;-1;-1
851;0;0;2013-11-05 20:47:12;NA;F;NA;17;1;0;0;NA;0;0;0;NA;-1;-1;-1
852;0;0;2013-11-05 21:56:41;NA;NA;NA;18;1;0;0;NA;0;0;0;NA;-1;-1;-1
853;8;8;2013-11-06 00:57:31;NA;M;NA;21;1;0;1;DEPORTES;0;0;0;NA;0;-1;-1
854;0;0;2013-11-06 01:02:56;NA;F;NA;22;1;0;1;MISC;0;0;0;NA;0;-1;-1
855;0;0;2013-11-06 01:03:57;NA;NA;NA;22;1;0;1;MISC;0;0;0;NA;0;-1;-1
856;0;0;2013-11-06 01:04:29;NA;NA;NA;22;1;0;0;NA;0;0;0;NA;-1;-1;-1
857;0;0;2013-11-06 01:08:25;NA;F;NA;22;1;0;0;NA;0;0;0;NA;-1;-1;-1
858;210;210;2013-11-06 02:13:41;NA;M;NA;23;1;0;3;CINE;0;0;0;NA;0;0;-1
859;735;735;2013-11-06 02:34:23;NA;M;NA;23;1;0;4;MISC;0;0;0;NA;12;4.9666;-1
860;0;0;2013-11-06 03:28:55;NA;NA;NA;0;2;0;2;MISC;0;0;0;NA;0;0;-1
861;0;0;2013-11-06 12:34:18;NA;F;NA;9;2;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
862;819;819;2013-11-06 15:16:29;Universidad Aut;F;1991-01-31;12;2;0;6;M;0;0;0;NA;1;0.4;-1
863;15800;200;2013-11-06 15:52:39;NA;F;1997-09-01;12;2;15600;36;CINE;0;6;1;12;142;12.8262;135
864;0;0;2013-11-06 16:15:27;NA;F;NA;13;2;0;0;NA;0;0;0;NA;-1;-1;-1
865;0;0;2013-11-06 19:39:45;NA;F;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
866;608;8;2013-11-06 19:43:13;NA;F;NA;16;2;600;3;DEPORTES;0;1;0;1;9;4.5;-48
867;23799;3799;2013-11-06 20:03:58;NA;M;1978-04-16;17;2;20000;12;M;0;1;1;10;149;29.9799;-53
868;0;0;2013-11-06 20:55:22;NA;F;NA;17;2;0;0;NA;0;0;0;NA;-1;-1;-1
869;9888;888;2013-11-06 21:34:14;Universidad Cat;M;1986-10-29;18;2;9000;11;CINE;0;3;0;15;28;2.9933;27
870;58022;34322;2013-11-07 00:15:58;Universidad Adolfo Ib;M;1994-06-28;21;2;23700;95;IDEAS;1;8;0;58;379;8.3174;360
871;0;0;2013-11-07 00:46:47;NA;M;NA;21;2;0;0;NA;0;0;0;NA;-1;-1;-1
872;61;61;2013-11-07 01:07:53;NA;F;NA;22;2;0;1;MISC;0;0;0;NA;0;-1;-1
873;0;0;2013-11-07 01:26:54;NA;M;1993-10-05;22;2;0;1;DEPORTES;0;0;0;NA;0;-1;-1
874;240;240;2013-11-07 01:35:28;NA;M;NA;22;2;0;3;DEPORTES;0;0;0;NA;0;0;-1
875;0;0;2013-11-07 02:03:38;NA;NA;NA;23;2;0;2;MISC;0;0;0;NA;0;0;-1
876;11741;41;2013-11-07 02:05:13;Universidad Tecnol;M;1993-08-01;23;2;11700;5;MISC;0;2;0;31;0;0;-195
877;0;0;2013-11-07 02:53:32;NA;NA;NA;23;2;0;0;NA;0;0;0;NA;-1;-1;-1
878;0;0;2013-11-07 02:58:44;NA;F;NA;23;2;0;0;NA;0;0;0;NA;-1;-1;-1
879;176;176;2013-11-07 03:10:59;NA;F;NA;0;3;0;1;DEPORTES;0;0;0;NA;0;-1;-1
880;0;0;2013-11-07 03:56:40;NA;F;NA;0;3;0;1;CINE;0;0;0;NA;0;-1;-1
881;0;0;2013-11-07 04:02:43;NA;F;NA;1;3;0;1;MISC;0;0;0;NA;0;-1;-1
882;3600;3600;2013-11-07 04:04:09;Universidad Nacional Andr;M;1992-04-16;1;3;0;13;DEPORTES;0;0;0;NA;7;1.9347;-1
883;316;316;2013-11-07 04:16:37;NA;M;1989-02-12;1;3;0;2;CINE;0;0;0;NA;0;0;-1
884;70;70;2013-11-07 11:24:28;NA;NA;NA;8;3;0;1;MISC;0;0;0;NA;0;-1;-1
885;0;0;2013-11-07 20:12:38;NA;F;NA;17;3;0;2;CINE;0;0;0;NA;0;0;-1
886;2711;311;2013-11-07 20:19:12;NA;M;1994-04-21;17;3;2400;55;VIAJES;0;1;0;3;0;0;0
887;168;168;2013-11-07 20:19:53;NA;F;NA;17;3;0;2;MISC;0;0;0;NA;0;0;-1
888;57742;55942;2013-11-07 20:34:05;Universidad del Desarrollo;F;1992-06-13;17;3;1800;29;IDEAS;0;2;0;3;348;60.0032;347
889;1253;753;2013-11-07 22:00:49;Universidad Adolfo Ib;M;1994-03-25;19;3;500;4;MISC;0;1;0;1;0;0;-15
890;120;120;2013-11-07 22:04:08;NA;NA;NA;19;3;0;1;CINE;0;0;0;NA;0;-1;-1
891;384;384;2013-11-07 22:36:57;NA;F;NA;19;3;0;3;MISC;0;0;0;NA;1;0.5;-1
892;140;140;2013-11-07 22:53:30;NA;F;NA;19;3;0;2;CINE;0;0;0;NA;0;0;-1
893;4258;258;2013-11-07 23:13:04;NA;NA;NA;20;3;4000;34;DEPORTES;0;1;0;10;23;2.4182;4
894;0;0;2013-11-07 23:20:02;NA;M;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
895;0;0;2013-11-07 23:41:52;NA;NA;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
896;0;0;2013-11-08 00:06:04;Pontificia Universidad Cat;F;1990-04-03;21;3;0;1;MISC;0;0;0;NA;0;-1;-1
897;0;0;2013-11-08 00:11:20;NA;NA;NA;21;3;0;1;MISC;0;0;0;NA;0;-1;-1
898;0;0;2013-11-08 00:30:11;NA;F;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
899;177;177;2013-11-08 03:31:21;NA;NA;NA;0;4;0;4;MISC;0;0;0;NA;0;0;-1
900;514;514;2013-11-08 05:37:38;Pontificia Universidad Cat;M;1982-07-16;2;4;0;4;DEPORTES;0;0;0;NA;104;26.7125;-1
901;76791;42141;2013-11-08 16:30:20;NA;M;1995-07-11;13;4;34650;52;VIAJES;0;6;0;31;292;10.6533;246
902;2458;1058;2013-11-08 18:24:37;NA;F;1995-11-24;15;4;1400;22;DEPORTES;0;2;0;3;3;0.6389;3
903;1170;270;2013-11-08 18:40:40;NA;F;NA;15;4;900;18;VIDEOJUEGOS;0;2;0;2;0;0;0
904;0;0;2013-11-08 19:32:05;NA;NA;NA;16;4;0;0;NA;0;0;0;NA;-1;-1;-1
905;56;56;2013-11-08 19:48:09;NA;F;NA;16;4;0;2;MISC;0;0;0;NA;0;0;-1
906;160;160;2013-11-09 01:19:29;NA;NA;NA;22;4;0;1;M;0;0;0;NA;0;-1;-1
907;0;0;2013-11-09 01:44:34;NA;F;NA;22;4;0;0;NA;0;0;0;NA;-1;-1;-1
908;0;0;2013-11-09 14:29:24;NA;F;NA;11;5;0;0;NA;0;0;0;NA;-1;-1;-1
909;0;0;2013-11-09 19:30:54;NA;F;NA;16;5;0;1;MISC;0;0;0;NA;0;-1;-1
910;770;770;2013-11-09 21:50:50;NA;F;NA;18;5;0;1;CINE;0;0;0;NA;0;-1;-1
911;0;0;2013-11-10 06:22:28;Universidad Mayor;F;1989-01-26;3;6;0;1;MISC;0;0;0;NA;0;-1;-1
912;0;0;2013-11-10 16:34:14;NA;M;NA;13;6;0;0;NA;0;0;0;NA;-1;-1;-1
913;0;0;2013-11-10 18:28:40;NA;M;NA;15;6;0;2;DEPORTES;0;0;0;NA;0;0;-1
914;0;0;2013-11-10 18:59:37;NA;NA;NA;15;6;0;0;NA;0;0;0;NA;-1;-1;-1
915;8668;268;2013-11-10 19:03:49;Universidad Adolfo Ib;F;1991-05-13;16;6;8400;13;M;0;3;0;16;9;1.2332;7
916;16;16;2013-11-10 19:19:34;NA;NA;NA;16;6;0;1;MISC;0;0;0;NA;0;-1;-1
917;0;0;2013-11-10 21:15:16;NA;NA;NA;18;6;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
918;0;0;2013-11-10 23:03:27;NA;NA;NA;20;6;0;0;NA;0;0;0;NA;-1;-1;-1
919;370;370;2013-11-10 23:17:44;NA;NA;NA;20;6;0;2;M;0;0;0;NA;0;0;-1
920;6314;114;2013-11-11 00:57:53;Universidad T;F;1989-09-03;21;6;6200;34;IDEAS;0;2;0;13;31;3.2654;31
921;0;0;2013-11-11 04:50:28;NA;F;NA;1;0;0;1;MISC;0;0;0;NA;0;-1;-1
922;0;0;2013-11-11 13:50:23;NA;F;NA;10;0;0;1;MISC;0;0;0;NA;0;-1;-1
923;4907;1257;2013-11-11 14:12:12;Universidad de Artes, Ciencias y Comunicaci;F;1989-09-01;11;0;3650;11;IDEAS;0;3;0;8;253;74.9027;253
924;2279;2279;2013-11-11 14:27:11;Universidad del Desarrollo;F;1991-06-13;11;0;0;10;CINE;0;0;0;NA;14;3.0591;-1
925;0;0;2013-11-11 14:31:59;NA;F;NA;11;0;0;1;NA;0;0;0;NA;0;-1;-1
926;0;0;2013-11-11 14:38:57;NA;F;NA;11;0;0;0;NA;0;0;0;NA;-1;-1;-1
927;2172;272;2013-11-11 15:02:00;Universidad Diego Portales;F;1990-03-01;12;0;1900;12;DEPORTES;0;2;0;4;3;0.4454;2
928;0;0;2013-11-11 15:14:31;NA;NA;NA;12;0;0;0;NA;0;0;0;NA;-1;-1;-1
929;1242;1092;2013-11-11 15:14:48;Universidad Finis Terrae;F;1994-09-15;12;0;150;3;CINE;0;1;0;1;22;11;0
930;0;0;2013-11-11 16:25:54;NA;F;NA;13;0;0;2;MISC;0;0;0;NA;0;0;-1
931;0;0;2013-11-11 18:03:32;NA;NA;NA;15;0;0;0;NA;0;0;0;NA;-1;-1;-1
932;27547;2497;2013-11-11 18:36:04;Universidad Nacional Andr;F;1988-09-14;15;0;25050;45;IDEAS;0;16;1;49;196;11.5137;196
933;0;0;2013-11-11 21:05:46;NA;F;NA;18;0;0;0;NA;0;0;0;NA;-1;-1;-1
934;0;0;2013-11-11 22:22:14;NA;NA;NA;19;0;0;0;NA;0;0;0;NA;-1;-1;-1
935;592;92;2013-11-12 00:06:54;NA;NA;NA;21;0;500;6;DEPORTES;0;1;0;1;2;0.4899;1
936;0;0;2013-11-12 00:45:31;NA;M;NA;21;0;0;1;DEPORTES;0;0;0;NA;0;-1;-1
937;0;0;2013-11-12 00:59:29;NA;NA;NA;21;0;0;1;CINE;0;0;0;NA;0;-1;-1
938;0;0;2013-11-12 01:03:31;NA;M;NA;22;0;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
939;14235;4735;2013-11-12 02:54:30;Universidad Diego Portales;F;1993-06-26;23;0;9500;21;IDEAS;4;4;0;39;197;28.1323;43
940;0;0;2013-11-12 13:39:31;NA;NA;NA;10;1;0;2;CINE;0;0;0;NA;0;0;-1
941;0;0;2013-11-12 18:02:58;Universidad del Desarrollo;F;1991-09-26;15;1;0;0;NA;0;0;0;NA;-1;-1;-1
942;5611;111;2013-11-12 18:07:59;NA;F;1986-01-29;15;1;5500;6;M;0;2;0;18;30;6.5727;30
943;0;0;2013-11-12 18:19:41;NA;F;NA;15;1;0;0;NA;0;0;0;NA;-1;-1;-1
944;0;0;2013-11-12 18:20:42;Universidad del Desarrollo;F;1991-08-06;15;1;0;1;MISC;0;0;0;NA;0;-1;-1
945;0;0;2013-11-12 19:05:45;NA;NA;NA;16;1;0;0;NA;0;0;0;NA;-1;-1;-1
946;0;0;2013-11-12 19:42:15;NA;F;NA;16;1;0;0;NA;0;0;0;NA;-1;-1;-1
947;105;105;2013-11-12 21:14:13;NA;M;NA;18;1;0;2;MISC;0;0;0;NA;0;0;-1
948;0;0;2013-11-12 21:21:41;NA;F;NA;18;1;0;0;NA;0;0;0;NA;-1;-1;-1
949;70;70;2013-11-12 21:53:03;NA;F;NA;18;1;0;4;MISC;0;0;0;NA;0;0;-1
950;0;0;2013-11-12 22:16:05;NA;F;NA;19;1;0;2;DEPORTES;0;0;0;NA;0;0;-1
951;0;0;2013-11-12 22:36:45;NA;M;NA;19;1;0;0;NA;0;0;0;NA;-1;-1;-1
952;0;0;2013-11-12 22:58:19;NA;M;NA;19;1;0;2;DEPORTES;0;0;0;NA;0;0;-1
953;0;0;2013-11-12 23:25:54;NA;F;NA;20;1;0;1;MISC;0;0;0;NA;0;-1;-1
954;0;0;2013-11-12 23:30:56;NA;NA;NA;20;1;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
955;0;0;2013-11-13 01:20:08;NA;F;NA;22;1;0;1;MISC;0;0;0;NA;0;-1;-1
956;0;0;2013-11-13 02:40:51;NA;F;NA;23;1;0;0;NA;0;0;0;NA;-1;-1;-1
957;0;0;2013-11-13 02:49:32;NA;F;NA;23;1;0;3;MISC;0;0;0;NA;0;0;-1
958;0;0;2013-11-13 03:02:33;Universidad Adolfo Ib;F;1990-06-02;0;2;0;0;NA;0;0;0;NA;-1;-1;-1
959;8706;6;2013-11-13 03:04:19;Universidad Diego Portales;F;1993-06-21;0;2;8700;41;M;0;11;0;29;241;18.6125;241
960;0;0;2013-11-13 03:08:35;NA;NA;NA;0;2;0;1;DEPORTES;0;0;0;NA;0;-1;-1
961;4321;4321;2013-11-13 04:16:26;Universidad Cat;M;1993-12-11;1;2;0;24;DEPORTES;0;0;0;NA;1;0.2039;-1
962;39927;22327;2013-11-13 05:51:41;Universidad Mayor;F;1995-03-15;2;2;17600;62;VIAJES;0;4;0;51;354;15.7228;353
963;7318;818;2013-11-13 12:55:19;Pontificia Universidad Cat;F;1993-10-13;9;2;6500;15;M;0;3;0;15;112;25.0428;112
964;0;0;2013-11-13 13:23:26;NA;NA;NA;10;2;0;0;NA;0;0;0;NA;-1;-1;-1
965;5216;4116;2013-11-13 14:05:22;Universidad del Desarrollo;F;1993-07-12;11;2;1100;18;M;0;2;0;4;116;18.4335;112
966;0;0;2013-11-13 14:45:44;NA;NA;NA;11;2;0;3;MISC;0;0;0;NA;0;0;-1
967;0;0;2013-11-13 14:56:12;NA;NA;NA;11;2;0;0;NA;0;0;0;NA;-1;-1;-1
968;0;0;2013-11-13 15:14:18;NA;F;NA;12;2;0;1;MISC;0;0;0;NA;0;-1;-1
969;300;300;2013-11-13 15:19:10;Pontificia Universidad Cat;NA;NA;12;2;0;6;M;0;0;0;NA;0;0;-1
970;0;0;2013-11-13 15:25:31;NA;F;NA;12;2;0;4;MISC;0;0;0;NA;0;0;-1
971;300;300;2013-11-13 15:46:57;Pontificia Universidad Cat;M;1988-09-04;12;2;0;7;M;0;0;0;NA;0;0;-1
972;0;0;2013-11-13 16:53:43;NA;F;NA;13;2;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
973;0;0;2013-11-13 19:25:34;NA;NA;NA;16;2;0;1;CINE;0;0;0;NA;0;-1;-1
974;0;0;2013-11-13 19:50:39;NA;F;NA;16;2;0;1;MISC;0;0;0;NA;0;-1;-1
975;1557;7;2013-11-13 19:56:04;Pontificia Universidad Cat;F;1992-09-21;16;2;1550;4;DEPORTES;0;4;0;4;5;2.357;0
976;476;476;2013-11-13 20:17:20;NA;M;NA;17;2;0;8;VIDEOJUEGOS;0;0;0;NA;78;26.8883;-1
977;0;0;2013-11-13 20:37:41;NA;F;NA;17;2;0;3;MISC;0;0;0;NA;0;0;-1
978;7794;3944;2013-11-13 20:55:31;Universidad Adolfo Ib;F;1987-03-08;17;2;3850;20;DEPORTES;0;3;0;10;314;60.0792;314
979;0;0;2013-11-13 21:07:21;NA;NA;NA;18;2;0;0;NA;0;0;0;NA;-1;-1;-1
980;0;0;2013-11-13 22:15:37;NA;F;NA;19;2;0;0;NA;0;0;0;NA;-1;-1;-1
981;178;178;2013-11-13 23:12:40;NA;F;NA;20;2;0;3;MISC;0;0;0;NA;0;0;-1
982;0;0;2013-11-14 01:42:16;NA;F;NA;22;2;0;0;NA;0;0;0;NA;-1;-1;-1
983;0;0;2013-11-14 01:44:43;NA;NA;NA;22;2;0;1;MISC;0;0;0;NA;0;-1;-1
984;0;0;2013-11-14 01:46:24;NA;NA;NA;22;2;0;1;MISC;0;0;0;NA;0;-1;-1
985;0;0;2013-11-14 02:59:04;NA;NA;NA;23;2;0;1;MISC;0;0;0;NA;0;-1;-1
986;0;0;2013-11-14 03:05:05;NA;M;NA;0;3;0;0;NA;0;0;0;NA;-1;-1;-1
987;0;0;2013-11-14 03:10:03;NA;NA;NA;0;3;0;2;DEPORTES;0;0;0;NA;0;0;-1
988;0;0;2013-11-14 03:13:52;NA;F;NA;0;3;0;2;MISC;0;0;0;NA;0;0;-1
989;0;0;2013-11-14 03:24:16;NA;F;NA;0;3;0;0;NA;0;0;0;NA;-1;-1;-1
990;9299;49;2013-11-14 03:25:02;NA;F;1994-10-31;0;3;9250;46;VIAJES;0;4;0;22;81;10.0964;81
991;168;168;2013-11-14 03:32:53;NA;F;NA;0;3;0;4;DEPORTES;0;0;0;NA;0;0;-1
992;0;0;2013-11-14 03:45:02;NA;NA;NA;0;3;0;0;NA;0;0;0;NA;-1;-1;-1
993;1050;250;2013-11-14 03:45:51;NA;M;NA;0;3;800;8;VIDEOJUEGOS;0;1;0;2;0;0;0
994;32;32;2013-11-14 03:52:56;NA;F;NA;0;3;0;3;MISC;0;0;0;NA;0;0;-1
995;9497;8097;2013-11-14 06:00:21;Universidad Diego Portales;F;1993-03-19;3;3;1400;27;M;1;4;0;4;216;13.4615;204
996;0;0;2013-11-14 13:16:30;NA;NA;NA;10;3;0;0;NA;0;0;0;NA;-1;-1;-1
997;56;56;2013-11-14 13:23:17;NA;F;NA;10;3;0;1;MISC;0;0;0;NA;0;-1;-1
998;0;0;2013-11-14 13:35:29;NA;F;NA;10;3;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
999;5114;564;2013-11-14 13:35:42;Universidad Diego Portales;F;1995-01-17;10;3;4550;21;M;0;6;0;11;123;15.4314;123
1000;18;18;2013-11-14 13:59:21;Universidad Diego Portales;F;1991-01-10;10;3;0;1;MISC;0;0;0;NA;0;-1;-1
1001;0;0;2013-11-14 14:03:43;NA;NA;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1002;236;236;2013-11-14 14:26:52;NA;F;1993-05-11;11;3;0;2;MISC;0;0;0;NA;0;0;-1
1003;144;144;2013-11-14 14:48:18;NA;F;1993-12-20;11;3;0;3;M;0;0;0;NA;0;0;-1
1004;13763;13763;2013-11-14 14:49:00;Universidad Diego Portales;M;1994-10-19;11;3;0;27;CINE;0;0;0;NA;194;37.3077;-1
1005;0;0;2013-11-14 14:57:08;NA;NA;NA;11;3;0;2;MISC;0;0;0;NA;0;0;-1
1006;0;0;2013-11-14 15:31:07;NA;NA;NA;12;3;0;1;MISC;0;0;0;NA;0;-1;-1
1007;0;0;2013-11-14 16:08:53;NA;F;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1008;0;0;2013-11-14 16:34:02;NA;NA;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1009;0;0;2013-11-14 18:24:12;NA;F;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1010;0;0;2013-11-14 20:05:01;NA;F;NA;17;3;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
1011;105;105;2013-11-14 21:23:41;NA;NA;NA;18;3;0;8;DEPORTES;0;0;0;NA;1;0.3499;-1
1012;0;0;2013-11-14 21:34:46;NA;NA;NA;18;3;0;0;NA;0;0;0;NA;-1;-1;-1
1013;0;0;2013-11-14 21:35:00;NA;F;NA;18;3;0;3;MISC;0;0;0;NA;0;0;-1
1014;40;40;2013-11-14 22:50:24;NA;NA;NA;19;3;0;8;MISC;0;0;0;NA;0;0;-1
1015;0;0;2013-11-14 23:12:22;NA;F;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1016;0;0;2013-11-14 23:22:09;NA;F;NA;20;3;0;1;MISC;0;0;0;NA;0;-1;-1
1017;0;0;2013-11-15 00:07:57;NA;F;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1018;0;0;2013-11-15 00:32:38;NA;M;NA;21;3;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1019;0;0;2013-11-15 00:38:31;NA;NA;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1020;819;819;2013-11-15 01:56:28;NA;M;NA;22;3;0;3;MISC;0;0;0;NA;374;187;-1
1021;0;0;2013-11-15 02:12:31;NA;M;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
1022;0;0;2013-11-15 02:31:26;NA;NA;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
1023;0;0;2013-11-15 03:10:45;NA;F;NA;0;4;0;3;MISC;0;0;0;NA;0;0;-1
1024;0;0;2013-11-15 08:02:36;NA;F;NA;5;4;0;0;NA;0;0;0;NA;-1;-1;-1
1025;0;0;2013-11-15 10:07:27;NA;NA;NA;7;4;0;0;NA;0;0;0;NA;-1;-1;-1
1026;0;0;2013-11-15 12:57:14;NA;F;NA;9;4;0;6;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1027;0;0;2013-11-15 13:24:22;NA;F;NA;10;4;0;0;NA;0;0;0;NA;-1;-1;-1
1028;64;64;2013-11-15 13:34:00;NA;NA;NA;10;4;0;1;CINE;0;0;0;NA;0;-1;-1
1029;0;0;2013-11-15 14:20:38;NA;M;NA;11;4;0;6;DEPORTES;0;0;0;NA;0;0;-1
1030;483;483;2013-11-15 14:30:27;NA;F;NA;11;4;0;2;MISC;0;0;0;NA;0;0;-1
1031;0;0;2013-11-15 14:33:28;NA;NA;NA;11;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1032;229;229;2013-11-15 15:01:25;NA;F;NA;12;4;0;3;MISC;0;0;0;NA;0;0;-1
1033;72;72;2013-11-15 15:18:23;Universidad Nacional Andr;M;1989-03-21;12;4;0;3;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1034;3112;112;2013-11-15 16:36:54;NA;NA;NA;13;4;3000;9;IDEAS;0;2;0;17;44;4.0927;42
1035;0;0;2013-11-15 17:03:25;NA;F;NA;14;4;0;1;MISC;0;0;0;NA;0;-1;-1
1036;0;0;2013-11-15 17:35:16;NA;F;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
1037;0;0;2013-11-15 18:15:35;NA;F;NA;15;4;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1038;0;0;2013-11-15 20:53:10;NA;F;1996-01-16;17;4;0;2;MISC;0;0;0;NA;12;0;-1
1039;8287;87;2013-11-15 20:55:25;Universidad de Chile;F;1991-05-17;17;4;8200;57;VIAJES;0;4;0;26;19;1.1994;17
1040;8690;490;2013-11-15 22:34:54;Universidad Finis Terrae;F;1994-04-27;19;4;8200;42;VIAJES;2;6;0;18;271;20.0425;270
1041;0;0;2013-11-15 23:17:19;NA;F;NA;20;4;0;0;NA;0;0;0;NA;-1;-1;-1
1042;0;0;2013-11-15 23:48:09;NA;NA;NA;20;4;0;4;MISC;0;0;0;NA;0;0;-1
1043;0;0;2013-11-16 03:06:03;Universidad Diego Portales;F;1994-03-06;0;5;0;1;MISC;0;0;0;NA;0;-1;-1
1044;0;0;2013-11-16 03:10:42;NA;M;NA;0;5;0;0;NA;0;0;0;NA;-1;-1;-1
1045;0;0;2013-11-16 07:18:15;NA;F;NA;4;5;0;0;NA;0;0;0;NA;-1;-1;-1
1046;0;0;2013-11-16 14:01:48;NA;F;NA;11;5;0;0;NA;0;0;0;NA;-1;-1;-1
1047;0;0;2013-11-16 18:39:30;NA;M;NA;15;5;0;0;NA;0;0;0;NA;-1;-1;-1
1048;0;0;2013-11-16 22:47:23;NA;NA;NA;19;5;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1049;2979;1729;2013-11-17 01:30:43;Universidad Diego Portales;F;1993-11-04;22;5;1250;11;CINE;0;1;0;5;173;32.2864;53
1050;0;0;2013-11-17 01:42:19;NA;M;NA;22;5;0;5;CINE;0;0;0;NA;0;0;-1
1051;1028;28;2013-11-17 17:08:32;NA;F;1996-10-15;14;6;1000;15;CINE;0;2;0;5;0;0;0
1052;0;0;2013-11-17 20:07:21;NA;F;NA;17;6;0;0;NA;0;0;0;NA;-1;-1;-1
1053;0;0;2013-11-17 20:39:27;NA;NA;NA;17;6;0;0;NA;0;0;0;NA;-1;-1;-1
1054;0;0;2013-11-17 21:47:22;NA;M;NA;18;6;0;0;NA;0;0;0;NA;-1;-1;-1
1055;0;0;2013-11-17 22:08:08;NA;F;NA;19;6;0;0;NA;0;0;0;NA;-1;-1;-1
1056;210;210;2013-11-17 22:27:27;NA;M;NA;19;6;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1057;480;30;2013-11-17 22:35:05;NA;M;NA;19;6;450;2;M;0;1;0;3;0;0;-1
1058;0;0;2013-11-17 22:48:35;NA;F;NA;19;6;0;0;NA;0;0;0;NA;-1;-1;-1
1059;10811;11;2013-11-17 23:18:25;Pontificia Universidad Cat;F;1990-12-20;20;6;10800;31;VIDEOJUEGOS;0;2;0;25;39;2.7465;22
1060;0;0;2013-11-17 23:31:39;NA;F;NA;20;6;0;0;NA;0;0;0;NA;-1;-1;-1
1061;0;0;2013-11-17 23:41:09;NA;NA;NA;20;6;0;0;NA;0;0;0;NA;-1;-1;-1
1062;330;330;2013-11-17 23:47:30;NA;NA;NA;20;6;0;1;MISC;0;0;0;NA;0;-1;-1
1063;0;0;2013-11-18 00:15:21;NA;NA;NA;21;6;0;0;NA;0;0;0;NA;-1;-1;-1
1064;0;0;2013-11-18 01:06:00;NA;F;NA;22;6;0;0;NA;0;0;0;NA;-1;-1;-1
1065;0;0;2013-11-18 01:17:33;NA;F;NA;22;6;0;0;NA;0;0;0;NA;-1;-1;-1
1066;13436;2536;2013-11-18 02:11:20;NA;F;1994-09-03;23;6;10900;114;VIAJES;0;3;1;3;124;9.8097;124
1067;0;0;2013-11-18 02:32:36;NA;NA;NA;23;6;0;1;CINE;0;0;0;NA;0;-1;-1
1068;0;0;2013-11-18 03:08:38;Pontificia Universidad Cat;F;1987-08-24;0;0;0;3;M;0;0;0;NA;0;0;-1
1069;63;63;2013-11-18 03:21:53;Universidad del Desarrollo;F;1993-02-26;0;0;0;3;MISC;0;0;0;NA;6;3;-1
1070;936;936;2013-11-18 03:30:35;Universidad del Desarrollo;M;1989-08-28;0;0;0;1;MISC;0;0;0;NA;0;-1;-1
1071;16337;14287;2013-11-18 03:34:34;Pontificia Universidad Cat;M;1987-04-14;0;0;2050;59;IDEAS;0;3;0;5;57;2.8677;35
1072;0;0;2013-11-18 04:58:03;NA;NA;NA;1;0;0;2;MISC;0;0;0;NA;0;0;-1
1073;0;0;2013-11-18 23:48:39;NA;F;NA;20;0;0;0;NA;0;0;0;NA;-1;-1;-1
1074;1933;333;2013-11-19 00:10:11;NA;F;1996-01-17;21;0;1600;52;M;0;3;0;4;0;0;0
1075;0;0;2013-11-19 01:32:43;NA;M;NA;22;0;0;1;MISC;0;0;0;NA;0;-1;-1
